timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB]
2025-12-11 00:44:15.9,42,52,28,2477
2025-12-11 00:44:16.5,42,53,29,2477
2025-12-11 00:44:17.0,42,53,29,2477
2025-12-11 00:44:17.5,41,43,17,2477
2025-12-11 00:44:18.1,41,43,17,2477
2025-12-11 00:44:18.7,41,43,17,2477
2025-12-11 00:44:19.2,41,43,17,2477
2025-12-11 00:44:19.7,41,44,17,2477
2025-12-11 00:44:20.3,41,44,17,2477
2025-12-11 00:44:20.8,41,44,18,2477
2025-12-11 00:44:21.3,41,45,18,2477
2025-12-11 00:44:21.9,41,45,18,2477
2025-12-11 00:44:22.4,41,46,18,2477
2025-12-11 00:44:23.0,41,46,18,2477
2025-12-11 00:44:23.6,41,46,19,2477
2025-12-11 00:44:24.1,41,46,19,2477
2025-12-11 00:44:24.6,42,47,19,2477
2025-12-11 00:44:25.2,42,47,19,2477
2025-12-11 00:44:25.7,42,48,20,2477
2025-12-11 00:44:26.2,42,48,20,2477
2025-12-11 00:44:26.8,42,48,20,2477
2025-12-11 00:44:27.3,42,49,21,2477
2025-12-11 00:44:27.9,42,49,22,2477
2025-12-11 00:44:28.4,42,50,23,2477
2025-12-11 00:44:29.0,42,50,24,2477
2025-12-11 00:44:29.5,42,50,25,2477
2025-12-11 00:44:30.1,42,50,26,2477
2025-12-11 00:44:30.6,42,52,27,2477
2025-12-11 00:44:31.2,42,52,28,2477
2025-12-11 00:44:31.7,42,52,28,2477
2025-12-11 00:44:32.2,42,53,29,2477
2025-12-11 00:44:32.8,42,54,31,2477
2025-12-11 00:44:33.3,42,54,31,2477
2025-12-11 00:44:33.8,42,55,32,2477
2025-12-11 00:44:34.4,42,55,32,2477
2025-12-11 00:44:34.9,42,55,33,2477
2025-12-11 00:44:35.5,43,56,34,2477
2025-12-11 00:44:36.0,43,57,35,2477
2025-12-11 00:44:36.6,43,57,36,2477
2025-12-11 00:44:37.1,43,57,36,2477
2025-12-11 00:44:37.7,43,57,37,2477
2025-12-11 00:44:38.2,43,58,37,2477
2025-12-11 00:44:38.7,43,59,38,2477
2025-12-11 00:44:39.3,43,59,39,2477
2025-12-11 00:44:39.8,43,59,39,2477
2025-12-11 00:44:40.3,43,60,40,2477
2025-12-11 00:44:40.8,43,60,40,2477
2025-12-11 00:44:41.4,44,60,41,2477
2025-12-11 00:44:41.9,43,61,41,2477
2025-12-11 00:44:42.4,42,42,17,2477
2025-12-11 00:44:42.9,42,43,17,2477
2025-12-11 00:44:43.5,42,44,18,2477
2025-12-11 00:44:44.0,42,44,18,2477
2025-12-11 00:44:44.5,42,44,18,2477
2025-12-11 00:44:45.1,42,45,18,2477
2025-12-11 00:44:45.6,42,45,18,2477
2025-12-11 00:44:46.1,42,45,18,2477
2025-12-11 00:44:46.7,42,46,19,2477
2025-12-11 00:44:47.2,42,46,19,2477
2025-12-11 00:44:47.8,42,46,18,2477
2025-12-11 00:44:48.3,42,47,19,2477
2025-12-11 00:44:48.8,42,47,19,2477
2025-12-11 00:44:49.3,42,47,20,2477
2025-12-11 00:44:49.9,41,42,17,2477
2025-12-11 00:44:50.4,41,43,17,2477
2025-12-11 00:44:51.0,41,43,17,2477
2025-12-11 00:44:51.5,41,43,17,2477
2025-12-11 00:44:52.0,41,44,17,2477
2025-12-11 00:44:52.6,41,44,18,2477
2025-12-11 00:44:53.1,41,44,18,2477
2025-12-11 00:44:53.7,41,43,17,2477
2025-12-11 00:44:54.2,41,43,17,2477
2025-12-11 00:44:54.7,41,43,17,2477
2025-12-11 00:44:55.3,41,43,17,2477
2025-12-11 00:44:55.8,41,44,17,2477
2025-12-11 00:44:56.4,41,44,17,2477
2025-12-11 00:44:56.9,41,44,18,2477
2025-12-11 00:44:57.5,41,46,18,2477
2025-12-11 00:44:58.1,41,46,19,2477
2025-12-11 00:44:58.6,41,46,19,2477
2025-12-11 00:44:59.1,41,46,19,2477
2025-12-11 00:44:59.7,41,47,19,2477
2025-12-11 00:45:00.2,41,47,19,2477
2025-12-11 00:45:00.7,41,47,19,2477
2025-12-11 00:45:01.3,41,47,19,2477
2025-12-11 00:45:01.8,41,47,19,2477
2025-12-11 00:45:02.4,41,48,20,2477
2025-12-11 00:45:02.9,42,48,20,2477
2025-12-11 00:45:03.4,42,49,21,2477
2025-12-11 00:45:04.0,42,49,22,2477
2025-12-11 00:45:04.6,42,50,23,2477
2025-12-11 00:45:05.1,42,50,24,2477
2025-12-11 00:45:05.6,42,51,25,2477
2025-12-11 00:45:06.2,42,51,26,2477
2025-12-11 00:45:06.7,42,51,27,2477
2025-12-11 00:45:07.3,42,52,27,2477
2025-12-11 00:45:07.8,42,52,28,2477
2025-12-11 00:45:08.3,42,53,29,2477
2025-12-11 00:45:08.9,42,54,31,2477
2025-12-11 00:45:09.4,42,54,31,2477
2025-12-11 00:45:09.9,42,54,31,2477
2025-12-11 00:45:10.4,42,55,33,2477
2025-12-11 00:45:11.0,42,55,33,2477
2025-12-11 00:45:11.5,42,56,34,2477
2025-12-11 00:45:12.1,42,56,34,2477
2025-12-11 00:45:12.6,43,57,36,2477
2025-12-11 00:45:13.2,43,57,36,2477
2025-12-11 00:45:13.7,43,58,37,2477
2025-12-11 00:45:14.3,43,58,38,2477
2025-12-11 00:45:14.8,43,57,37,2477
2025-12-11 00:45:15.3,43,59,38,2477
2025-12-11 00:45:15.9,43,59,38,2477
2025-12-11 00:45:16.4,43,60,40,2477
2025-12-11 00:45:17.0,43,59,40,2477
2025-12-11 00:45:17.5,43,60,40,2477
2025-12-11 00:45:18.0,45,61,41,2477
2025-12-11 00:45:18.6,42,42,17,2477
2025-12-11 00:45:19.1,42,44,17,2477
2025-12-11 00:45:19.7,42,44,18,2477
2025-12-11 00:45:20.2,41,44,18,2477
2025-12-11 00:45:20.7,41,44,17,2477
2025-12-11 00:45:21.3,41,44,18,2477
2025-12-11 00:45:21.8,41,45,18,2477
2025-12-11 00:45:22.4,41,45,18,2477
2025-12-11 00:45:22.9,41,46,18,2477
2025-12-11 00:45:23.4,41,46,18,2477
2025-12-11 00:45:24.0,42,46,18,2477
2025-12-11 00:45:24.5,42,46,19,2477
2025-12-11 00:45:25.1,42,47,20,2477
2025-12-11 00:45:25.6,42,47,20,2477
2025-12-11 00:45:26.2,42,48,20,2477
2025-12-11 00:45:26.7,42,48,20,2477
2025-12-11 00:45:27.2,42,48,20,2477
2025-12-11 00:45:27.8,42,47,20,2477
2025-12-11 00:45:28.3,42,49,22,2477
2025-12-11 00:45:28.9,42,50,23,2477
2025-12-11 00:45:29.4,42,49,23,2477
2025-12-11 00:45:30.0,42,50,25,2477
2025-12-11 00:45:30.5,42,50,25,2477
2025-12-11 00:45:31.0,42,51,26,2477
2025-12-11 00:45:31.5,42,51,27,2477
2025-12-11 00:45:32.1,42,52,28,2477
2025-12-11 00:45:32.6,42,53,29,2477
2025-12-11 00:45:33.2,42,53,30,2477
2025-12-11 00:45:33.7,42,54,31,2477
2025-12-11 00:45:34.2,42,54,31,2477
2025-12-11 00:45:34.7,43,54,32,2477
2025-12-11 00:45:35.3,43,55,32,2477
2025-12-11 00:45:35.9,43,56,34,2477
2025-12-11 00:45:36.4,43,56,35,2477
2025-12-11 00:45:37.0,43,56,35,2477
2025-12-11 00:45:37.5,43,57,35,2477
2025-12-11 00:45:38.1,43,57,36,2477
2025-12-11 00:45:38.6,43,57,36,2477
2025-12-11 00:45:39.2,43,58,37,2477
2025-12-11 00:45:39.7,43,59,38,2477
2025-12-11 00:45:40.3,43,59,39,2477
2025-12-11 00:45:40.8,43,59,39,2477
2025-12-11 00:45:41.3,43,60,40,2477
2025-12-11 00:45:41.9,44,60,40,2477
2025-12-11 00:45:42.4,44,60,40,2477
