timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB]
2025-12-11 01:47:01.5,31,0,0,12683
2025-12-11 01:47:02.0,31,0,0,12683
2025-12-11 01:47:02.5,31,0,0,12683
2025-12-11 01:47:03.1,31,0,0,12683
2025-12-11 01:47:03.6,31,0,0,12683
2025-12-11 01:47:04.2,31,0,0,12683
2025-12-11 01:47:04.7,31,0,0,12683
2025-12-11 01:47:05.2,31,0,0,12683
2025-12-11 01:47:05.8,31,0,0,12683
2025-12-11 01:47:06.3,31,0,0,12683
2025-12-11 01:47:06.9,31,0,0,12683
2025-12-11 01:47:07.4,31,0,0,12683
2025-12-11 01:47:07.9,31,0,0,12683
2025-12-11 01:47:08.5,31,0,0,12683
2025-12-11 01:47:09.0,31,0,0,12683
2025-12-11 01:47:09.6,31,0,0,12683
2025-12-11 01:47:10.1,31,0,0,12683
2025-12-11 01:47:10.7,31,0,0,12683
2025-12-11 01:47:11.3,31,0,0,12683
2025-12-11 01:47:11.8,31,0,0,12683
2025-12-11 01:47:12.4,31,0,0,12683
2025-12-11 01:47:12.9,31,0,0,12683
2025-12-11 01:47:13.4,31,0,0,12683
2025-12-11 01:47:14.0,31,0,0,12683
2025-12-11 01:47:14.5,31,0,0,12683
2025-12-11 01:47:15.0,31,0,0,12683
2025-12-11 01:47:15.6,31,0,0,12683
2025-12-11 01:47:16.2,31,0,0,12683
2025-12-11 01:47:16.7,31,0,0,12683
2025-12-11 01:47:17.3,31,0,0,12683
2025-12-11 01:47:17.8,31,0,0,12683
2025-12-11 01:47:18.3,31,0,0,12683
2025-12-11 01:47:18.8,31,0,0,12683
2025-12-11 01:47:19.4,31,0,0,12683
2025-12-11 01:47:19.9,31,0,0,12683
2025-12-11 01:47:20.4,31,0,0,12683
2025-12-11 01:47:21.0,31,0,0,12683
2025-12-11 01:47:21.5,31,0,0,12683
2025-12-11 01:47:22.1,31,0,0,12683
2025-12-11 01:47:22.6,31,0,0,12683
2025-12-11 01:47:23.1,31,0,0,12683
2025-12-11 01:47:23.7,31,0,0,12683
2025-12-11 01:47:24.2,31,0,0,12683
2025-12-11 01:47:24.8,31,0,0,12683
2025-12-11 01:47:25.3,31,0,0,12683
2025-12-11 01:47:25.9,31,0,0,12683
2025-12-11 01:47:26.4,31,0,0,12683
2025-12-11 01:47:26.9,31,0,0,12683
2025-12-11 01:47:27.5,31,0,0,12683
2025-12-11 01:47:28.0,31,0,0,12683
2025-12-11 01:47:28.6,31,0,0,12683
2025-12-11 01:47:29.2,31,0,0,12683
2025-12-11 01:47:29.7,31,0,0,12683
2025-12-11 01:47:30.3,31,0,0,12683
2025-12-11 01:47:30.8,31,0,0,12683
2025-12-11 01:47:31.4,31,0,0,12683
2025-12-11 01:47:31.9,31,0,0,12683
2025-12-11 01:47:32.5,31,0,0,12683
2025-12-11 01:47:33.0,31,0,0,12683
2025-12-11 01:47:33.5,31,0,0,12683
2025-12-11 01:47:34.1,31,0,0,12683
2025-12-11 01:47:34.6,31,0,0,12683
2025-12-11 01:47:35.1,31,0,0,12683
2025-12-11 01:47:35.7,31,0,0,12683
2025-12-11 01:47:36.2,31,0,0,12683
2025-12-11 01:47:36.8,31,0,0,12683
2025-12-11 01:47:37.3,31,0,0,12683
2025-12-11 01:47:37.9,31,0,0,12683
2025-12-11 01:47:38.4,31,0,0,12683
2025-12-11 01:47:39.0,31,0,0,12683
2025-12-11 01:47:39.5,31,0,0,12683
2025-12-11 01:47:40.1,31,0,0,12683
2025-12-11 01:47:40.7,31,0,0,12683
2025-12-11 01:47:41.2,31,0,0,12683
2025-12-11 01:47:41.7,31,0,0,12683
2025-12-11 01:47:42.3,31,0,0,12683
2025-12-11 01:47:42.8,31,0,0,12683
2025-12-11 01:47:43.4,31,0,0,12683
2025-12-11 01:47:43.9,31,0,0,12683
2025-12-11 01:47:44.5,31,0,0,12683
2025-12-11 01:47:45.0,31,0,0,12683
2025-12-11 01:47:45.6,31,0,0,12683
2025-12-11 01:47:46.1,31,0,0,12683
2025-12-11 01:47:46.7,31,0,0,12683
2025-12-11 01:47:47.2,31,0,0,12683
2025-12-11 01:47:47.7,31,0,0,12683
2025-12-11 01:47:48.3,31,0,0,12683
2025-12-11 01:47:48.8,31,0,0,12683
2025-12-11 01:47:49.4,31,0,0,12683
2025-12-11 01:47:49.9,31,0,0,12683
2025-12-11 01:47:50.5,31,0,0,12683
2025-12-11 01:47:51.0,31,0,0,12683
2025-12-11 01:47:51.6,31,0,0,12683
2025-12-11 01:47:52.1,31,0,0,12683
2025-12-11 01:47:52.7,31,0,0,12683
2025-12-11 01:47:53.2,31,0,0,12683
2025-12-11 01:47:53.8,31,0,0,12683
2025-12-11 01:47:54.3,31,0,0,12683
2025-12-11 01:47:54.9,31,0,0,12683
2025-12-11 01:47:55.4,31,0,0,12683
2025-12-11 01:47:55.9,31,0,0,12683
2025-12-11 01:47:56.5,31,0,0,12683
2025-12-11 01:47:57.0,31,0,0,12683
2025-12-11 01:47:57.5,31,0,0,12683
2025-12-11 01:47:58.1,31,0,0,12683
2025-12-11 01:47:58.7,31,0,0,12683
2025-12-11 01:47:59.2,31,0,0,12683
2025-12-11 01:47:59.8,31,0,0,12683
2025-12-11 01:48:00.4,31,0,0,12683
2025-12-11 01:48:00.9,31,0,0,12683
2025-12-11 01:48:01.5,31,0,0,12683
2025-12-11 01:48:02.0,31,0,0,12683
2025-12-11 01:48:02.5,31,0,0,12683
2025-12-11 01:48:03.1,31,0,0,12683
2025-12-11 01:48:03.6,31,0,0,12683
2025-12-11 01:48:04.2,31,0,0,12683
2025-12-11 01:48:04.7,31,0,0,12683
2025-12-11 01:48:05.3,31,0,0,12683
2025-12-11 01:48:05.8,31,0,0,12683
2025-12-11 01:48:06.4,31,0,0,12683
2025-12-11 01:48:06.9,31,0,0,12683
2025-12-11 01:48:07.5,31,0,0,12683
2025-12-11 01:48:08.0,31,0,0,12683
2025-12-11 01:48:08.6,31,0,0,12683
2025-12-11 01:48:09.1,31,0,0,12683
2025-12-11 01:48:09.7,31,0,0,12683
2025-12-11 01:48:10.2,31,0,0,12683
2025-12-11 01:48:10.8,31,0,0,12683
2025-12-11 01:48:11.3,31,0,0,12683
2025-12-11 01:48:11.9,31,0,0,12683
2025-12-11 01:48:12.4,31,0,0,12683
2025-12-11 01:48:13.0,31,0,0,12683
2025-12-11 01:48:13.5,31,0,0,12683
2025-12-11 01:48:14.1,31,0,0,12683
2025-12-11 01:48:14.6,31,0,0,12683
2025-12-11 01:48:15.1,31,0,0,12683
2025-12-11 01:48:15.7,31,0,0,12683
2025-12-11 01:48:16.2,31,0,0,12683
2025-12-11 01:48:16.8,31,0,0,12683
2025-12-11 01:48:17.4,31,0,0,12683
2025-12-11 01:48:17.9,31,0,0,12683
2025-12-11 01:48:18.5,31,0,0,12683
2025-12-11 01:48:19.0,31,0,0,12683
2025-12-11 01:48:19.5,31,0,0,12683
2025-12-11 01:48:20.1,31,0,0,12683
2025-12-11 01:48:20.7,31,0,0,12683
2025-12-11 01:48:21.2,31,0,0,12683
2025-12-11 01:48:21.8,31,0,0,12683
2025-12-11 01:48:22.3,31,0,0,12683
2025-12-11 01:48:22.9,31,0,0,12683
2025-12-11 01:48:23.4,31,0,0,12683
2025-12-11 01:48:24.0,31,0,0,12683
2025-12-11 01:48:24.5,31,0,0,12683
2025-12-11 01:48:25.1,31,0,0,12683
2025-12-11 01:48:25.6,31,0,0,12683
2025-12-11 01:48:26.2,31,0,0,12683
2025-12-11 01:48:26.7,31,0,0,12683
2025-12-11 01:48:27.2,31,0,0,12683
2025-12-11 01:48:27.8,31,0,0,12683
2025-12-11 01:48:28.3,31,0,0,12683
2025-12-11 01:48:28.9,31,0,0,12683
2025-12-11 01:48:29.4,31,0,0,12683
2025-12-11 01:48:30.0,31,0,0,12683
2025-12-11 01:48:30.5,31,0,0,12683
2025-12-11 01:48:31.0,31,0,0,12683
2025-12-11 01:48:31.6,31,0,0,12683
2025-12-11 01:48:32.2,31,0,0,12683
2025-12-11 01:48:32.7,31,0,0,12683
2025-12-11 01:48:33.2,31,0,0,12683
2025-12-11 01:48:33.8,31,0,0,12683
2025-12-11 01:48:34.4,31,0,0,12683
2025-12-11 01:48:34.9,31,0,0,12683
2025-12-11 01:48:35.4,31,0,0,12683
2025-12-11 01:48:35.9,31,0,0,12683
2025-12-11 01:48:36.5,31,0,0,12683
2025-12-11 01:48:37.1,31,0,0,12683
2025-12-11 01:48:37.6,31,0,0,12683
2025-12-11 01:48:38.1,31,0,0,12683
2025-12-11 01:48:38.7,31,0,0,12683
2025-12-11 01:48:39.2,31,0,0,12683
2025-12-11 01:48:39.8,31,0,0,12683
2025-12-11 01:48:40.3,31,0,0,12683
2025-12-11 01:48:40.9,31,0,0,12683
2025-12-11 01:48:41.4,31,0,0,12683
2025-12-11 01:48:41.9,31,0,0,12683
2025-12-11 01:48:42.5,31,0,0,12683
2025-12-11 01:48:43.1,31,0,0,12683
2025-12-11 01:48:43.6,31,0,0,12683
2025-12-11 01:48:44.2,31,0,0,12683
2025-12-11 01:48:44.7,31,0,0,12683
2025-12-11 01:48:45.2,31,0,0,12683
2025-12-11 01:48:45.8,31,0,0,12683
2025-12-11 01:48:46.3,31,0,0,12683
2025-12-11 01:48:46.9,31,0,0,12683
2025-12-11 01:48:47.4,31,0,0,12683
2025-12-11 01:48:47.9,31,0,0,12683
2025-12-11 01:48:48.5,31,0,0,12683
2025-12-11 01:48:49.0,31,0,0,12683
2025-12-11 01:48:49.5,31,0,0,12683
2025-12-11 01:48:50.1,31,0,0,12683
2025-12-11 01:48:50.6,31,0,0,12683
2025-12-11 01:48:51.2,31,0,0,12683
2025-12-11 01:48:51.7,31,0,0,12683
2025-12-11 01:48:52.2,31,0,0,12683
2025-12-11 01:48:52.8,31,0,0,12683
2025-12-11 01:48:53.4,31,0,0,12683
2025-12-11 01:48:53.9,31,0,0,12683
2025-12-11 01:48:54.5,31,0,0,12683
2025-12-11 01:48:55.0,31,0,0,12683
2025-12-11 01:48:55.5,31,0,0,12683
2025-12-11 01:48:56.1,31,0,0,12683
2025-12-11 01:48:56.6,31,0,0,12683
2025-12-11 01:48:57.1,31,0,0,12683
2025-12-11 01:48:57.7,31,0,0,12683
2025-12-11 01:48:58.3,31,0,0,12683
2025-12-11 01:48:58.8,31,0,0,12683
2025-12-11 01:48:59.4,31,0,0,12683
2025-12-11 01:48:59.9,31,0,0,12683
2025-12-11 01:49:00.4,31,0,0,12683
2025-12-11 01:49:00.9,31,0,0,12683
2025-12-11 01:49:01.5,31,0,0,12683
2025-12-11 01:49:02.0,31,0,0,12683
2025-12-11 01:49:02.5,31,0,0,12683
2025-12-11 01:49:03.1,31,0,0,12683
2025-12-11 01:49:03.6,31,0,0,12683
2025-12-11 01:49:04.2,31,0,0,12683
2025-12-11 01:49:04.7,31,0,0,12683
2025-12-11 01:49:05.3,31,0,0,12683
2025-12-11 01:49:05.8,31,0,0,12683
2025-12-11 01:49:06.4,31,0,0,12683
2025-12-11 01:49:06.9,31,0,0,12683
2025-12-11 01:49:07.4,31,0,0,12683
2025-12-11 01:49:07.9,31,0,0,12683
2025-12-11 01:49:08.5,31,0,0,12683
2025-12-11 01:49:09.0,31,0,0,12683
2025-12-11 01:49:09.6,31,0,0,12683
2025-12-11 01:49:10.1,31,0,0,12683
2025-12-11 01:49:10.7,31,0,0,12683
2025-12-11 01:49:11.2,31,0,0,12683
2025-12-11 01:49:11.8,31,0,0,12683
2025-12-11 01:49:12.3,31,0,0,12683
2025-12-11 01:49:12.9,31,0,0,12683
2025-12-11 01:49:13.4,31,0,0,12683
2025-12-11 01:49:14.0,31,0,0,12683
2025-12-11 01:49:14.5,31,0,0,12683
2025-12-11 01:49:15.1,31,0,0,12683
2025-12-11 01:49:15.6,31,0,0,12683
2025-12-11 01:49:16.1,31,0,0,12683
2025-12-11 01:49:16.7,31,0,0,12683
2025-12-11 01:49:17.2,31,0,0,12683
2025-12-11 01:49:17.7,31,0,0,12683
2025-12-11 01:49:18.3,31,0,0,12683
2025-12-11 01:49:18.8,31,0,0,12683
2025-12-11 01:49:19.4,31,0,0,12683
2025-12-11 01:49:19.9,31,0,0,12683
2025-12-11 01:49:20.4,31,0,0,12683
2025-12-11 01:49:21.0,31,0,0,12683
2025-12-11 01:49:21.5,31,0,0,12683
2025-12-11 01:49:22.0,31,0,0,12683
2025-12-11 01:49:22.6,31,0,0,12683
2025-12-11 01:49:23.1,31,0,0,12683
2025-12-11 01:49:23.6,31,0,0,12683
2025-12-11 01:49:24.2,31,0,0,12683
2025-12-11 01:49:24.8,31,0,0,12683
2025-12-11 01:49:25.3,31,0,0,12683
2025-12-11 01:49:25.8,31,0,0,12683
2025-12-11 01:49:26.4,31,0,0,12683
2025-12-11 01:49:26.9,31,0,0,12683
2025-12-11 01:49:27.5,31,0,0,12683
2025-12-11 01:49:28.0,31,0,0,12683
2025-12-11 01:49:28.6,31,0,0,12683
2025-12-11 01:49:29.1,31,0,0,12683
2025-12-11 01:49:29.7,31,0,0,12683
2025-12-11 01:49:30.2,31,0,0,12683
2025-12-11 01:49:30.8,31,0,0,12683
2025-12-11 01:49:31.3,31,0,0,12683
2025-12-11 01:49:31.9,31,0,0,12683
2025-12-11 01:49:32.4,31,0,0,12683
2025-12-11 01:49:32.9,31,0,0,12683
2025-12-11 01:49:33.5,31,0,0,12683
2025-12-11 01:49:34.0,31,0,0,12683
2025-12-11 01:49:34.6,31,0,0,12683
2025-12-11 01:49:35.1,31,0,0,12683
2025-12-11 01:49:35.6,31,0,0,12683
2025-12-11 01:49:36.2,31,0,0,12683
2025-12-11 01:49:36.7,31,0,0,12683
2025-12-11 01:49:37.2,31,0,0,12683
2025-12-11 01:49:37.8,31,0,0,12683
2025-12-11 01:49:38.3,31,0,0,12683
2025-12-11 01:49:38.9,31,0,0,12683
2025-12-11 01:49:39.4,31,0,0,12683
2025-12-11 01:49:40.0,31,0,0,12683
2025-12-11 01:49:40.5,31,0,0,12683
2025-12-11 01:49:41.1,31,0,0,12683
2025-12-11 01:49:41.6,31,0,0,12683
2025-12-11 01:49:42.2,31,0,0,12683
2025-12-11 01:49:42.7,31,0,0,12683
2025-12-11 01:49:43.2,31,0,0,12683
2025-12-11 01:49:43.8,31,0,0,12683
2025-12-11 01:49:44.3,31,0,0,12683
2025-12-11 01:49:44.8,31,0,0,12683
2025-12-11 01:49:45.4,31,0,0,12683
2025-12-11 01:49:45.9,31,0,0,12683
2025-12-11 01:49:46.4,31,0,0,12683
2025-12-11 01:49:46.9,31,0,0,12683
2025-12-11 01:49:47.5,31,0,0,12683
2025-12-11 01:49:48.0,31,0,0,12683
2025-12-11 01:49:48.6,31,0,0,12683
2025-12-11 01:49:49.1,31,0,0,12683
2025-12-11 01:49:49.7,31,0,0,12683
2025-12-11 01:49:50.2,31,0,0,12683
2025-12-11 01:49:50.7,31,0,0,12683
2025-12-11 01:49:51.3,31,0,0,12683
2025-12-11 01:49:51.8,31,0,0,12683
2025-12-11 01:49:52.3,31,0,0,12683
2025-12-11 01:49:52.9,31,0,0,12683
2025-12-11 01:49:53.4,31,0,0,12683
2025-12-11 01:49:54.0,31,0,0,12683
2025-12-11 01:49:54.6,31,0,0,12683
2025-12-11 01:49:55.1,31,0,0,12683
2025-12-11 01:49:55.7,31,0,0,12683
2025-12-11 01:49:56.2,31,0,0,12683
2025-12-11 01:49:56.8,31,0,0,12683
2025-12-11 01:49:57.4,31,0,0,12683
2025-12-11 01:49:57.9,31,0,0,12683
2025-12-11 01:49:58.4,31,0,0,12683
2025-12-11 01:49:59.0,31,0,0,12683
2025-12-11 01:49:59.5,31,0,0,12683
2025-12-11 01:50:00.0,31,0,0,12683
2025-12-11 01:50:00.6,31,0,0,12683
2025-12-11 01:50:01.1,31,0,0,12683
2025-12-11 01:50:01.7,31,0,0,12683
2025-12-11 01:50:02.2,31,0,0,12683
2025-12-11 01:50:02.8,31,0,0,12683
2025-12-11 01:50:03.3,31,0,0,12683
2025-12-11 01:50:03.9,31,0,0,12683
2025-12-11 01:50:04.4,31,0,0,12683
2025-12-11 01:50:04.9,31,0,0,12683
2025-12-11 01:50:05.5,31,0,0,12683
2025-12-11 01:50:06.0,31,0,0,12683
2025-12-11 01:50:06.6,31,0,0,12683
2025-12-11 01:50:07.1,31,0,0,12683
2025-12-11 01:50:07.7,31,0,0,12683
2025-12-11 01:50:08.2,31,0,0,12683
2025-12-11 01:50:08.8,31,0,0,12683
2025-12-11 01:50:09.4,31,0,0,12683
2025-12-11 01:50:09.9,31,0,0,12683
2025-12-11 01:50:10.5,31,0,0,12683
2025-12-11 01:50:11.0,31,0,0,12683
2025-12-11 01:50:11.5,31,0,0,12683
2025-12-11 01:50:12.1,31,0,0,12683
2025-12-11 01:50:12.6,31,0,0,12683
2025-12-11 01:50:13.2,31,0,0,12683
2025-12-11 01:50:13.7,31,0,0,12683
2025-12-11 01:50:14.3,31,0,0,12683
2025-12-11 01:50:14.9,31,0,0,12683
2025-12-11 01:50:15.4,31,0,0,12683
2025-12-11 01:50:16.0,31,0,0,12683
2025-12-11 01:50:16.5,31,0,0,12683
2025-12-11 01:50:17.0,31,0,0,12683
2025-12-11 01:50:17.6,31,0,0,12683
2025-12-11 01:50:18.1,31,0,0,12683
2025-12-11 01:50:18.6,31,0,0,12683
2025-12-11 01:50:19.2,31,0,0,12683
2025-12-11 01:50:19.7,31,0,0,12683
2025-12-11 01:50:20.3,31,0,0,12683
2025-12-11 01:50:20.8,31,0,0,12683
2025-12-11 01:50:21.4,31,0,0,12683
2025-12-11 01:50:21.9,31,0,0,12683
2025-12-11 01:50:22.5,31,0,0,12683
2025-12-11 01:50:23.0,31,0,0,12683
2025-12-11 01:50:23.6,31,0,0,12683
2025-12-11 01:50:24.1,31,0,0,12683
2025-12-11 01:50:24.7,31,0,0,12683
2025-12-11 01:50:25.2,31,0,0,12683
2025-12-11 01:50:25.8,31,0,0,12683
2025-12-11 01:50:26.3,31,0,0,12683
2025-12-11 01:50:26.9,31,0,0,12683
2025-12-11 01:50:27.4,31,0,0,12683
2025-12-11 01:50:28.0,31,0,0,12683
2025-12-11 01:50:28.5,31,0,0,12683
2025-12-11 01:50:29.1,31,0,0,12683
2025-12-11 01:50:29.6,31,0,0,12683
2025-12-11 01:50:30.2,31,0,0,12683
2025-12-11 01:50:30.7,31,0,0,12683
2025-12-11 01:50:31.2,31,0,0,12683
2025-12-11 01:50:31.8,31,0,0,12683
2025-12-11 01:50:32.3,31,0,0,12683
2025-12-11 01:50:32.9,31,0,0,12683
2025-12-11 01:50:33.4,31,0,0,12683
2025-12-11 01:50:34.0,31,0,0,12683
2025-12-11 01:50:34.5,31,0,0,12683
2025-12-11 01:50:35.1,31,0,0,12683
2025-12-11 01:50:35.6,31,0,0,12683
2025-12-11 01:50:36.1,31,0,0,12683
2025-12-11 01:50:36.7,31,0,0,12683
2025-12-11 01:50:37.2,31,0,0,12683
2025-12-11 01:50:37.8,31,0,0,12683
2025-12-11 01:50:38.3,31,0,0,12683
2025-12-11 01:50:38.9,31,0,0,12683
2025-12-11 01:50:39.4,31,0,0,12683
2025-12-11 01:50:40.0,31,0,0,12683
2025-12-11 01:50:40.5,31,0,0,12683
2025-12-11 01:50:41.1,31,0,0,12683
2025-12-11 01:50:41.6,31,0,0,12683
2025-12-11 01:50:42.2,31,0,0,12683
2025-12-11 01:50:42.7,31,0,0,12683
2025-12-11 01:50:43.3,31,0,0,12683
2025-12-11 01:50:43.8,31,0,0,12683
2025-12-11 01:50:44.4,31,0,0,12683
2025-12-11 01:50:44.9,31,0,0,12683
2025-12-11 01:50:45.5,31,0,0,12683
2025-12-11 01:50:46.0,31,0,0,12683
2025-12-11 01:50:46.5,31,0,0,12683
2025-12-11 01:50:47.1,31,0,0,12683
2025-12-11 01:50:47.7,31,0,0,12683
2025-12-11 01:50:48.2,31,0,0,12683
2025-12-11 01:50:48.8,31,0,0,12683
2025-12-11 01:50:49.3,31,0,0,12683
2025-12-11 01:50:49.9,31,0,0,12683
2025-12-11 01:50:50.5,31,0,0,12683
2025-12-11 01:50:51.0,31,0,0,12683
2025-12-11 01:50:51.6,31,0,0,12683
2025-12-11 01:50:52.1,31,0,0,12683
2025-12-11 01:50:52.7,31,0,0,12683
2025-12-11 01:50:53.3,31,0,0,12683
2025-12-11 01:50:53.8,31,0,0,12683
2025-12-11 01:50:54.4,31,0,0,12683
2025-12-11 01:50:54.9,31,0,0,12683
2025-12-11 01:50:55.4,31,0,0,12683
2025-12-11 01:50:56.0,31,0,0,12683
2025-12-11 01:50:56.5,31,0,0,12683
2025-12-11 01:50:57.1,31,0,0,12683
2025-12-11 01:50:57.6,31,0,0,12683
2025-12-11 01:50:58.2,31,0,0,12683
2025-12-11 01:50:58.7,31,0,0,12683
2025-12-11 01:50:59.3,31,0,0,12683
2025-12-11 01:50:59.8,31,0,0,12683
2025-12-11 01:51:00.4,31,0,0,12683
2025-12-11 01:51:00.9,31,0,0,12683
2025-12-11 01:51:01.4,31,0,0,12683
2025-12-11 01:51:02.0,31,0,0,12683
2025-12-11 01:51:02.5,31,0,0,12683
2025-12-11 01:51:03.1,31,0,0,12683
2025-12-11 01:51:03.6,31,0,0,12683
2025-12-11 01:51:04.1,31,0,0,12683
2025-12-11 01:51:04.7,31,0,0,12683
2025-12-11 01:51:05.2,31,0,0,12683
2025-12-11 01:51:05.8,31,0,0,12683
2025-12-11 01:51:06.3,31,0,0,12683
2025-12-11 01:51:06.9,31,0,0,12683
2025-12-11 01:51:07.4,31,0,0,12683
2025-12-11 01:51:07.9,31,0,0,12683
2025-12-11 01:51:08.5,31,0,0,12683
2025-12-11 01:51:09.0,31,0,0,12683
2025-12-11 01:51:09.6,31,0,0,12683
2025-12-11 01:51:10.2,31,0,0,12683
2025-12-11 01:51:10.7,31,0,0,12683
2025-12-11 01:51:11.2,31,0,0,12683
2025-12-11 01:51:11.8,31,0,0,12683
2025-12-11 01:51:12.3,31,0,0,12683
2025-12-11 01:51:12.9,31,0,0,12683
2025-12-11 01:51:13.4,31,0,0,12683
2025-12-11 01:51:14.0,31,0,0,12683
2025-12-11 01:51:14.6,31,0,0,12683
2025-12-11 01:51:15.1,31,0,0,12683
2025-12-11 01:51:15.7,31,0,0,12683
2025-12-11 01:51:16.2,31,0,0,12683
2025-12-11 01:51:16.7,31,0,0,12683
2025-12-11 01:51:17.3,31,0,0,12683
2025-12-11 01:51:17.8,31,0,0,12683
2025-12-11 01:51:18.4,31,0,0,12683
2025-12-11 01:51:18.9,31,0,0,12683
2025-12-11 01:51:19.5,31,0,0,12683
2025-12-11 01:51:20.0,31,0,0,12683
2025-12-11 01:51:20.6,31,0,0,12683
2025-12-11 01:51:21.1,31,0,0,12683
2025-12-11 01:51:21.7,31,0,0,12683
2025-12-11 01:51:22.3,31,0,0,12683
2025-12-11 01:51:22.8,31,0,0,12683
2025-12-11 01:51:23.3,31,0,0,12683
2025-12-11 01:51:23.9,31,0,0,12683
2025-12-11 01:51:24.4,31,0,0,12683
2025-12-11 01:51:25.0,31,0,0,12683
2025-12-11 01:51:25.5,31,0,0,12683
2025-12-11 01:51:26.0,31,0,0,12683
2025-12-11 01:51:26.6,31,0,0,12683
2025-12-11 01:51:27.1,31,0,0,12683
2025-12-11 01:51:27.6,31,0,0,12683
2025-12-11 01:51:28.1,31,0,0,12683
2025-12-11 01:51:28.7,31,0,0,12683
2025-12-11 01:51:29.3,31,0,0,12683
2025-12-11 01:51:29.8,31,0,0,12683
2025-12-11 01:51:30.4,31,0,0,12683
2025-12-11 01:51:30.9,31,0,0,12683
2025-12-11 01:51:31.4,31,0,0,12683
