timestamp,temperature.gpu,utilization.gpu [%],utilization.memory [%],memory.used [MiB]
2025-12-11 01:55:40.9,44,52,32,19959
2025-12-11 01:55:41.4,45,50,31,19959
2025-12-11 01:55:42.0,45,43,27,19959
2025-12-11 01:55:42.5,45,48,28,19959
2025-12-11 01:55:43.0,45,53,31,19959
2025-12-11 01:55:43.6,45,46,29,19959
2025-12-11 01:55:44.1,45,60,36,19959
2025-12-11 01:55:44.7,45,52,31,19959
2025-12-11 01:55:45.2,45,45,28,19959
2025-12-11 01:55:45.8,48,82,49,19959
2025-12-11 01:55:46.3,47,78,48,19959
2025-12-11 01:55:46.9,47,68,42,19959
2025-12-11 01:55:47.4,47,79,46,19959
2025-12-11 01:55:47.9,42,0,0,19959
2025-12-11 01:55:48.5,41,0,0,19959
2025-12-11 01:55:49.0,41,0,0,19959
2025-12-11 01:55:49.6,40,0,0,19959
2025-12-11 01:55:50.1,40,0,0,19959
2025-12-11 01:55:50.7,40,0,0,19959
2025-12-11 01:55:51.2,40,0,0,19959
2025-12-11 01:55:51.8,39,0,0,19959
2025-12-11 01:55:52.4,39,0,0,19959
2025-12-11 01:55:52.9,39,0,0,19959
2025-12-11 01:55:53.5,39,0,0,19959
2025-12-11 01:55:54.0,39,0,0,19959
2025-12-11 01:55:54.6,39,0,0,19959
2025-12-11 01:55:55.1,38,0,0,19959
2025-12-11 01:55:55.7,38,0,0,19959
2025-12-11 01:55:56.2,39,86,8,3103
2025-12-11 01:55:56.8,38,24,1,5427
2025-12-11 01:55:57.3,38,5,0,5609
2025-12-11 01:55:57.9,38,5,0,5609
2025-12-11 01:55:58.5,38,5,0,5609
2025-12-11 01:55:59.0,38,5,0,5609
2025-12-11 01:55:59.6,38,0,0,5609
2025-12-11 01:56:00.1,37,0,0,5609
2025-12-11 01:56:00.7,37,0,0,5609
2025-12-11 01:56:01.2,37,0,0,5609
2025-12-11 01:56:01.8,37,0,0,5609
2025-12-11 01:56:02.3,37,0,0,5609
2025-12-11 01:56:02.9,37,0,0,5609
2025-12-11 01:56:03.4,37,0,0,5609
2025-12-11 01:56:03.9,37,0,0,5609
2025-12-11 01:56:04.4,37,0,0,5609
2025-12-11 01:56:05.0,37,0,0,5609
2025-12-11 01:56:05.5,36,0,0,5609
2025-12-11 01:56:06.1,36,0,0,5609
2025-12-11 01:56:06.6,36,0,0,5609
2025-12-11 01:56:07.1,36,0,0,5609
2025-12-11 01:56:07.7,36,0,0,5609
2025-12-11 01:56:08.3,36,0,0,5609
2025-12-11 01:56:08.8,36,0,0,5609
2025-12-11 01:56:09.3,36,0,0,5609
2025-12-11 01:56:09.9,36,0,0,5609
2025-12-11 01:56:10.4,36,0,0,5609
2025-12-11 01:56:11.0,36,0,0,5609
2025-12-11 01:56:11.5,36,0,0,5609
2025-12-11 01:56:12.0,36,0,0,5609
2025-12-11 01:56:12.6,36,0,0,5609
2025-12-11 01:56:13.1,35,0,0,5609
2025-12-11 01:56:13.6,35,0,0,5609
2025-12-11 01:56:14.2,35,0,0,5609
2025-12-11 01:56:14.8,35,0,0,5609
2025-12-11 01:56:15.3,35,0,0,5609
2025-12-11 01:56:15.9,35,0,0,5609
2025-12-11 01:56:16.4,35,0,0,5609
2025-12-11 01:56:17.0,35,0,0,5609
2025-12-11 01:56:17.5,35,0,0,5609
2025-12-11 01:56:18.1,35,0,0,5609
2025-12-11 01:56:18.6,35,0,0,5609
2025-12-11 01:56:19.2,35,0,0,5609
2025-12-11 01:56:19.7,35,0,0,5609
2025-12-11 01:56:20.3,35,0,0,5609
2025-12-11 01:56:20.9,35,0,0,5609
2025-12-11 01:56:21.4,35,0,0,5609
2025-12-11 01:56:22.0,35,0,0,5609
2025-12-11 01:56:22.5,34,0,0,5609
2025-12-11 01:56:23.0,34,0,0,5609
2025-12-11 01:56:23.6,34,0,0,5609
2025-12-11 01:56:24.1,34,0,0,5609
2025-12-11 01:56:24.7,34,0,0,5609
2025-12-11 01:56:25.2,34,0,0,5609
2025-12-11 01:56:25.8,34,0,0,5609
2025-12-11 01:56:26.3,34,0,0,5609
2025-12-11 01:56:26.9,34,0,0,5609
2025-12-11 01:56:27.4,34,0,0,3103
2025-12-11 01:56:28.0,34,0,0,3103
2025-12-11 01:56:28.5,34,0,0,3103
2025-12-11 01:56:29.0,34,0,0,3103
2025-12-11 01:56:29.6,34,0,0,3103
2025-12-11 01:56:30.2,34,0,0,3103
2025-12-11 01:56:30.7,34,0,0,3103
2025-12-11 01:56:31.3,34,1,0,3103
2025-12-11 01:56:31.8,34,2,0,3103
2025-12-11 01:56:32.4,34,2,0,3151
2025-12-11 01:56:32.9,34,2,0,3205
2025-12-11 01:56:33.4,34,2,0,3255
2025-12-11 01:56:34.0,34,2,0,3311
2025-12-11 01:56:34.5,34,2,0,3427
2025-12-11 01:56:35.1,34,3,0,3691
2025-12-11 01:56:35.6,34,0,0,3691
2025-12-11 01:56:36.2,35,16,9,3763
2025-12-11 01:56:36.7,35,16,9,3763
2025-12-11 01:56:37.3,34,12,0,4057
2025-12-11 01:56:37.8,34,12,0,4057
2025-12-11 01:56:38.4,34,12,0,4057
2025-12-11 01:56:38.9,34,12,0,4057
2025-12-11 01:56:39.4,35,18,4,4057
2025-12-11 01:56:40.0,35,15,0,4103
2025-12-11 01:56:40.6,36,27,19,4103
2025-12-11 01:56:41.1,36,30,20,4103
2025-12-11 01:56:41.7,35,13,1,4639
2025-12-11 01:56:42.2,35,27,1,4639
2025-12-11 01:56:42.8,39,89,90,5151
2025-12-11 01:56:43.3,40,92,93,5151
2025-12-11 01:56:43.9,36,22,1,5663
2025-12-11 01:56:44.4,35,24,1,5663
2025-12-11 01:56:45.0,35,23,0,5663
2025-12-11 01:56:45.5,38,41,24,5663
2025-12-11 01:56:46.1,35,7,1,5663
2025-12-11 01:56:46.6,36,15,9,5663
2025-12-11 01:56:47.2,35,17,11,5663
2025-12-11 01:56:47.7,35,13,0,5663
2025-12-11 01:56:48.3,35,13,0,5663
2025-12-11 01:56:48.9,35,12,0,5663
2025-12-11 01:56:49.4,36,18,2,5663
2025-12-11 01:56:50.0,35,18,2,5663
2025-12-11 01:56:50.5,37,29,19,5663
2025-12-11 01:56:51.1,37,29,19,5663
2025-12-11 01:56:51.6,35,20,2,5663
2025-12-11 01:56:52.2,38,28,1,5663
2025-12-11 01:56:52.7,40,92,92,5663
2025-12-11 01:56:53.3,40,90,91,5663
2025-12-11 01:56:53.8,36,24,1,5663
2025-12-11 01:56:54.4,36,23,1,5663
2025-12-11 01:56:54.9,36,23,0,5663
2025-12-11 01:56:55.4,39,40,23,5663
2025-12-11 01:56:55.9,36,10,3,5663
2025-12-11 01:56:56.5,36,12,8,5663
2025-12-11 01:56:57.0,36,12,0,5663
2025-12-11 01:56:57.6,35,11,0,5663
2025-12-11 01:56:58.1,35,12,0,5663
2025-12-11 01:56:58.7,35,11,0,5663
2025-12-11 01:56:59.2,36,14,3,5663
2025-12-11 01:56:59.8,36,17,3,5663
2025-12-11 01:57:00.3,37,23,6,5663
2025-12-11 01:57:00.8,37,28,19,5663
2025-12-11 01:57:01.4,36,17,2,5663
2025-12-11 01:57:02.0,36,27,1,5663
2025-12-11 01:57:02.5,40,89,90,5663
2025-12-11 01:57:03.1,40,92,93,5663
2025-12-11 01:57:03.6,37,24,2,5663
2025-12-11 01:57:04.2,36,24,1,5663
2025-12-11 01:57:04.7,36,22,0,5663
2025-12-11 01:57:05.3,39,38,22,5663
2025-12-11 01:57:05.8,37,8,1,5663
2025-12-11 01:57:06.4,36,17,12,5663
2025-12-11 01:57:06.9,36,24,6,5663
2025-12-11 01:57:07.5,36,10,0,5663
2025-12-11 01:57:08.0,36,10,0,5663
2025-12-11 01:57:08.5,35,10,0,5663
2025-12-11 01:57:09.1,35,10,0,5663
2025-12-11 01:57:09.6,36,12,2,5663
2025-12-11 01:57:10.2,36,18,3,5663
2025-12-11 01:57:10.7,36,14,4,5663
2025-12-11 01:57:11.2,37,27,19,5663
2025-12-11 01:57:11.8,36,29,20,5663
2025-12-11 01:57:12.3,36,26,2,5663
2025-12-11 01:57:12.9,40,91,91,5663
2025-12-11 01:57:13.4,40,87,88,5663
2025-12-11 01:57:14.0,38,92,76,5663
2025-12-11 01:57:14.5,36,22,1,5663
2025-12-11 01:57:15.1,36,23,0,5663
2025-12-11 01:57:15.6,39,22,0,5663
2025-12-11 01:57:16.1,37,42,24,5663
2025-12-11 01:57:16.7,37,15,10,5663
2025-12-11 01:57:17.2,36,16,0,5663
2025-12-11 01:57:17.8,36,10,0,5663
2025-12-11 01:57:18.3,36,9,0,5663
2025-12-11 01:57:18.9,36,10,0,5663
2025-12-11 01:57:19.4,36,11,0,5663
2025-12-11 01:57:19.9,36,15,3,5663
2025-12-11 01:57:20.4,36,17,3,5663
2025-12-11 01:57:21.0,37,22,0,5663
2025-12-11 01:57:21.5,38,28,19,5663
2025-12-11 01:57:22.1,36,27,10,5663
2025-12-11 01:57:22.6,36,28,1,5663
2025-12-11 01:57:23.2,40,90,91,5663
2025-12-11 01:57:23.7,40,87,87,5663
2025-12-11 01:57:24.3,38,42,8,5663
2025-12-11 01:57:24.8,37,22,1,5663
2025-12-11 01:57:25.4,36,23,0,5663
2025-12-11 01:57:25.9,39,36,21,5663
2025-12-11 01:57:26.5,36,29,13,5663
2025-12-11 01:57:27.1,37,16,11,5663
2025-12-11 01:57:27.6,38,17,11,5663
2025-12-11 01:57:28.2,36,10,0,5663
2025-12-11 01:57:28.7,36,10,0,5663
2025-12-11 01:57:29.3,36,10,0,5663
2025-12-11 01:57:29.8,36,10,0,5663
2025-12-11 01:57:30.4,36,10,0,5663
2025-12-11 01:57:30.9,36,18,3,5663
2025-12-11 01:57:31.5,36,23,0,5663
2025-12-11 01:57:32.0,38,30,20,5663
2025-12-11 01:57:32.6,37,29,20,5663
2025-12-11 01:57:33.1,36,24,2,5663
2025-12-11 01:57:33.7,40,90,91,5663
2025-12-11 01:57:34.2,41,91,91,5663
2025-12-11 01:57:34.8,38,91,91,5663
2025-12-11 01:57:35.4,37,23,1,5663
2025-12-11 01:57:35.9,36,23,0,5663
2025-12-11 01:57:36.4,39,40,24,5663
2025-12-11 01:57:37.0,37,40,23,5663
2025-12-11 01:57:37.6,37,16,10,5663
2025-12-11 01:57:38.1,36,17,11,5663
2025-12-11 01:57:38.7,36,12,0,5663
2025-12-11 01:57:39.2,36,11,0,5663
2025-12-11 01:57:39.8,36,12,0,5663
2025-12-11 01:57:40.3,36,12,0,5663
2025-12-11 01:57:40.9,37,18,4,5663
2025-12-11 01:57:41.5,37,20,0,5663
2025-12-11 01:57:42.0,38,30,21,5663
2025-12-11 01:57:42.5,37,29,20,5663
2025-12-11 01:57:43.1,36,28,1,5663
2025-12-11 01:57:43.6,40,70,71,5663
2025-12-11 01:57:44.2,41,91,92,5663
2025-12-11 01:57:44.7,38,92,64,5663
2025-12-11 01:57:45.3,37,22,1,5663
2025-12-11 01:57:45.9,36,22,0,5663
2025-12-11 01:57:46.5,38,36,20,5663
2025-12-11 01:57:47.0,40,41,24,5663
2025-12-11 01:57:47.6,37,8,5,5663
2025-12-11 01:57:48.1,37,17,11,5663
2025-12-11 01:57:48.7,36,11,0,5663
2025-12-11 01:57:49.2,36,11,0,5663
2025-12-11 01:57:49.7,36,11,0,5663
2025-12-11 01:57:50.3,36,11,0,5663
2025-12-11 01:57:50.8,37,18,3,5663
2025-12-11 01:57:51.4,36,17,3,5663
2025-12-11 01:57:52.0,37,27,15,5663
2025-12-11 01:57:52.5,38,29,19,5663
2025-12-11 01:57:53.1,36,16,1,5663
2025-12-11 01:57:53.7,36,27,0,5663
2025-12-11 01:57:54.2,40,90,90,5663
2025-12-11 01:57:54.7,41,91,91,5663
2025-12-11 01:57:55.3,37,24,1,5663
2025-12-11 01:57:55.8,37,22,0,5663
2025-12-11 01:57:56.4,36,22,0,5663
2025-12-11 01:57:57.0,39,40,23,5663
2025-12-11 01:57:57.5,37,13,8,5663
2025-12-11 01:57:58.0,37,17,10,5663
2025-12-11 01:57:58.6,36,13,0,5663
2025-12-11 01:57:59.1,36,14,0,5663
2025-12-11 01:57:59.6,36,14,0,5663
2025-12-11 01:58:00.2,36,12,0,5663
2025-12-11 01:58:00.8,37,18,4,5663
2025-12-11 01:58:01.3,36,19,0,5663
2025-12-11 01:58:01.8,38,29,20,5663
2025-12-11 01:58:02.4,38,29,20,5663
2025-12-11 01:58:03.0,36,22,1,5663
2025-12-11 01:58:03.5,39,78,78,5663
2025-12-11 01:58:04.1,41,88,89,5663
2025-12-11 01:58:04.7,44,88,89,5663
2025-12-11 01:58:05.2,37,23,1,5663
2025-12-11 01:58:05.8,37,23,0,5663
2025-12-11 01:58:06.3,37,20,0,5663
2025-12-11 01:58:06.9,40,40,23,5663
2025-12-11 01:58:07.4,37,13,8,5663
2025-12-11 01:58:07.9,37,17,11,5663
2025-12-11 01:58:08.5,36,10,0,5663
2025-12-11 01:58:09.0,36,10,0,5663
2025-12-11 01:58:09.6,36,10,0,5663
2025-12-11 01:58:10.1,36,10,0,5663
2025-12-11 01:58:10.7,36,10,0,5663
2025-12-11 01:58:11.2,37,17,3,5663
2025-12-11 01:58:11.7,36,23,0,5663
2025-12-11 01:58:12.3,38,29,20,5663
2025-12-11 01:58:12.8,38,30,21,5663
2025-12-11 01:58:13.4,36,22,2,5663
2025-12-11 01:58:13.9,39,67,68,5663
2025-12-11 01:58:14.5,41,90,91,5663
2025-12-11 01:58:15.0,44,89,90,5663
2025-12-11 01:58:15.6,37,24,1,5663
2025-12-11 01:58:16.1,37,22,0,5663
2025-12-11 01:58:16.7,38,22,1,5663
2025-12-11 01:58:17.2,40,38,22,5663
2025-12-11 01:58:17.8,37,0,0,5663
2025-12-11 01:58:18.4,37,13,8,5663
2025-12-11 01:58:18.9,36,10,0,5663
2025-12-11 01:58:19.5,36,10,0,5663
2025-12-11 01:58:20.0,36,10,0,5663
2025-12-11 01:58:20.6,36,10,0,5663
2025-12-11 01:58:21.1,36,10,0,5663
2025-12-11 01:58:21.7,37,18,3,5663
2025-12-11 01:58:22.2,36,18,2,5663
2025-12-11 01:58:22.8,38,29,19,5663
2025-12-11 01:58:23.3,38,30,20,5663
2025-12-11 01:58:23.9,36,19,2,5663
2025-12-11 01:58:24.4,39,29,1,5663
2025-12-11 01:58:25.0,40,89,90,5663
2025-12-11 01:58:25.5,41,92,93,5663
2025-12-11 01:58:26.1,37,21,2,5663
2025-12-11 01:58:26.6,37,23,1,5663
2025-12-11 01:58:27.2,36,22,0,5663
2025-12-11 01:58:27.7,40,40,23,5663
2025-12-11 01:58:28.2,37,9,2,5663
2025-12-11 01:58:28.8,37,10,6,5663
2025-12-11 01:58:29.3,36,11,0,5663
2025-12-11 01:58:29.9,36,10,0,5663
2025-12-11 01:58:30.4,36,10,0,5663
2025-12-11 01:58:31.0,36,10,0,5663
2025-12-11 01:58:31.5,36,10,0,5663
2025-12-11 01:58:32.1,37,17,2,5663
2025-12-11 01:58:32.6,36,18,2,5663
2025-12-11 01:58:33.2,38,28,19,5663
2025-12-11 01:58:33.8,38,29,19,5663
2025-12-11 01:58:34.3,36,17,1,5663
2025-12-11 01:58:34.8,39,29,1,5663
2025-12-11 01:58:35.4,40,86,87,5663
2025-12-11 01:58:35.9,41,89,90,5663
2025-12-11 01:58:36.5,37,20,1,5663
2025-12-11 01:58:37.0,37,23,0,5663
2025-12-11 01:58:37.5,36,21,0,5663
2025-12-11 01:58:38.1,39,31,18,5663
2025-12-11 01:58:38.6,37,30,14,5663
2025-12-11 01:58:39.2,37,12,8,5663
2025-12-11 01:58:39.7,36,12,0,5663
2025-12-11 01:58:40.2,36,12,0,5663
2025-12-11 01:58:40.8,36,13,0,5663
2025-12-11 01:58:41.4,36,12,0,5663
2025-12-11 01:58:41.9,37,18,4,5663
2025-12-11 01:58:42.5,36,17,3,5663
2025-12-11 01:58:43.0,38,27,16,5663
2025-12-11 01:58:43.6,38,28,19,5663
2025-12-11 01:58:44.1,36,15,1,5663
2025-12-11 01:58:44.7,36,29,2,5663
2025-12-11 01:58:45.2,41,90,91,5663
2025-12-11 01:58:45.8,41,89,90,5663
2025-12-11 01:58:46.3,38,23,2,5663
2025-12-11 01:58:46.9,37,23,1,5663
2025-12-11 01:58:47.4,37,22,0,5663
2025-12-11 01:58:48.0,39,37,22,5663
2025-12-11 01:58:48.5,37,7,1,5663
2025-12-11 01:58:49.1,37,17,12,5663
2025-12-11 01:58:49.6,36,22,1,5663
2025-12-11 01:58:50.2,36,10,0,5663
2025-12-11 01:58:50.7,36,10,0,5663
2025-12-11 01:58:51.2,36,10,0,5663
2025-12-11 01:58:51.8,36,10,0,5663
2025-12-11 01:58:52.3,37,8,1,5663
2025-12-11 01:58:52.8,36,18,2,5663
2025-12-11 01:58:53.4,37,22,4,5663
2025-12-11 01:58:53.9,38,29,20,5663
2025-12-11 01:58:54.5,37,29,20,5663
2025-12-11 01:58:55.0,36,27,2,5663
2025-12-11 01:58:55.6,40,91,91,5663
2025-12-11 01:58:56.2,41,90,92,5663
2025-12-11 01:58:56.7,38,93,57,5663
2025-12-11 01:58:57.2,37,23,1,5663
2025-12-11 01:58:57.8,37,23,0,5663
2025-12-11 01:58:58.3,39,21,1,5663
2025-12-11 01:58:58.8,37,41,23,5663
2025-12-11 01:58:59.4,37,11,7,5663
2025-12-11 01:58:59.9,37,18,0,5663
2025-12-11 01:59:00.5,36,20,0,5663
2025-12-11 01:59:01.0,36,20,0,5663
2025-12-11 01:59:01.6,37,17,3,5663
2025-12-11 01:59:02.1,36,17,0,5663
2025-12-11 01:59:02.7,38,20,14,5663
2025-12-11 01:59:03.2,38,29,20,5663
2025-12-11 01:59:03.8,37,22,1,5663
2025-12-11 01:59:04.3,39,35,29,5663
2025-12-11 01:59:04.9,41,91,92,5663
2025-12-11 01:59:05.4,41,87,88,5663
2025-12-11 01:59:06.0,37,24,2,5663
2025-12-11 01:59:06.5,37,22,1,5663
2025-12-11 01:59:07.0,37,22,0,5663
2025-12-11 01:59:07.6,39,38,22,5663
2025-12-11 01:59:08.1,37,0,0,5663
2025-12-11 01:59:08.7,37,16,10,5663
2025-12-11 01:59:09.3,37,17,11,5663
2025-12-11 01:59:09.8,36,19,0,5663
2025-12-11 01:59:10.4,36,18,0,5663
2025-12-11 01:59:10.9,37,16,2,5663
2025-12-11 01:59:11.4,37,17,2,5663
2025-12-11 01:59:12.0,38,28,19,5663
2025-12-11 01:59:12.5,38,28,19,5663
2025-12-11 01:59:13.1,37,28,10,5663
2025-12-11 01:59:13.6,36,29,1,5663
2025-12-11 01:59:14.2,41,90,91,5663
2025-12-11 01:59:14.7,41,91,92,5663
2025-12-11 01:59:15.3,38,24,2,5663
2025-12-11 01:59:15.8,37,23,0,5663
2025-12-11 01:59:16.3,37,21,0,5663
2025-12-11 01:59:16.9,36,0,0,5663
2025-12-11 01:59:17.5,36,0,0,5663
2025-12-11 01:59:18.0,36,0,0,5663
2025-12-11 01:59:18.6,35,0,0,5663
2025-12-11 01:59:19.1,35,0,0,5663
2025-12-11 01:59:19.7,35,0,0,5663
2025-12-11 01:59:20.2,35,0,0,5663
